38.39111328125,38.39111328125,38.39111328125,38.39111328125,38.39111328125
38.787841796875,38.6962890625,38.6962890625,38.6962890625,38.6962890625
38.299560546875,38.299560546875,38.299560546875,38.299560546875,38.299560546875
38.39111328125,38.39111328125,38.39111328125,38.39111328125,38.39111328125
38.604736328125,38.604736328125,38.604736328125,38.604736328125,38.604736328125
38.604736328125,38.604736328125,38.604736328125,38.51318359375,38.51318359375
38.39111328125,38.39111328125,38.39111328125,38.39111328125,38.39111328125
39.093017578125,39.00146484375,39.00146484375,39.00146484375,39.00146484375
42.327880859375,42.327880859375,42.327880859375,42.327880859375,42.327880859375
38.909912109375,38.909912109375,38.909912109375,38.909912109375,38.909912109375
